"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460723.02,5262520.9,0,30565,2,2,2,21845,20560,21588,18222
460728.63,5262538.37,42.33,30362,1,2,0,29041,27756,29041,20538
460723.23,5262521.54,0.11,29264,2,2,0,29041,27756,28784,29954
460727.92,5262536.13,33.76,28347,2,3,0,24672,23387,23644,26916
460728.82,5262538.94,41.73,29123,1,3,0,24929,23644,23901,27268
460728.88,5262539.12,41.16,29674,1,3,0,33410,32639,31611,19631
460727.83,5262535.84,32.05,30093,2,3,0,33410,32639,31354,21346
460724.08,5262524.18,2.36,28042,4,5,0,23130,22359,23644,21442
460728.41,5262537.65,35.21,28212,3,5,0,22616,22102,23130,23457
460728.94,5262539.3,40.66,28651,1,5,0,22616,22102,23130,22440
460723.75,5262523.14,0.39,29051,5,5,0,23130,22616,23644,21379
460723.88,5262523.54,0.34,28976,2,2,0,20817,20046,22616,20315
460729.27,5262540.31,41.01,30228,1,2,0,22616,21588,22873,23359
460724.01,5262523.92,0,29143,2,2,2,23644,22359,23644,30058
460724.14,5262524.34,0,28701,2,2,2,30326,28013,26728,26680
460724.27,5262524.72,0,30250,3,3,2,30840,28270,27499,27790
460728.76,5262538.71,35.91,28917,2,3,0,30840,28270,27499,30026
460728.87,5262539.07,35.71,29287,1,3,0,30069,28527,28527,24123
460724.41,5262525.15,0,30696,3,3,2,29298,27756,27756,23732
460728.25,5262537.12,29.49,28524,2,3,0,30069,28527,28527,24280
460728.26,5262537.16,28.71,29556,2,3,0,22359,21331,23130,18143
460728.43,5262537.69,29.93,28137,1,3,0,22359,21331,23130,18231
460728.55,5262538.04,31.9,28864,1,2,0,21074,19532,20817,20272
460729.83,5262542.04,40.72,30473,1,2,0,32125,29555,28013,28313
460724.76,5262526.25,0.59,28294,2,2,0,32125,29555,27756,32288
460728.6,5262538.18,29.53,28445,3,4,0,28784,26985,25957,28341
460728.81,5262538.86,30.93,29313,2,4,0,28784,26728,25957,27966
460729.94,5262542.36,39.96,29418,1,4,0,28784,26728,25700,26448
460725.07,5262527.19,0,27891,4,4,2,22873,21331,21845,23848
460728.77,5262538.7,29.64,28956,3,4,0,24158,22616,22873,28469
460730,5262542.54,39.51,29313,1,4,0,24672,23130,23387,28200
460728.91,5262539.16,30.58,28556,2,4,0,24158,22616,22873,28452
460729.2,5262540.04,31.54,29874,1,2,0,24672,22616,23644,29851
460729.08,5262539.68,29.89,29474,2,4,0,25700,24415,23387,20519
460727.6,5262535.05,17.37,28340,3,4,0,25957,24672,23644,19061
460729.46,5262540.85,32.91,28409,1,2,0,25700,24415,25700,25133
460729.5,5262540.96,32.27,28461,1,2,0,29555,27756,29555,19979
460729.27,5262540.25,27.34,28396,1,3,0,27242,25700,27499,11169
460725.79,5262529.38,0,31437,3,3,2,27499,25700,27499,14871
460728.98,5262539.33,25.46,27816,2,3,0,27242,25700,27499,11211
460725.9,5262529.75,0,31086,2,2,2,27242,24929,25443,16873
460729.33,5262540.42,26.78,29035,1,2,0,27242,24929,25700,14117
460726.02,5262530.09,0,30945,1,1,2,30326,28527,30069,15798
460729.7,5262541.56,28.86,28334,1,2,0,22616,21074,22873,21667
460729.83,5262541.98,28.79,28307,1,2,0,28013,25186,26214,20729
460726.42,5262531.32,0,31561,1,1,2,35209,31354,32639,18209
460726.54,5262531.7,0.18,31738,1,1,0,30069,25443,25186,25598
460726.65,5262532.04,0,31591,1,1,2,32125,29041,28784,21300
460726.89,5262532.77,0,29965,2,2,2,33924,31097,30069,34226
460727.13,5262533.53,0,30362,2,2,2,33153,30840,30840,26534
460727.38,5262534.28,0,29657,2,2,2,20560,18504,20303,23439
460727.52,5262534.73,0.33,30463,2,2,0,38036,32639,31354,27483
460727.89,5262535.84,0,29385,2,2,2,32382,29812,31097,23426
460728.01,5262536.22,0,30893,2,2,2,37522,33153,32639,25840
460728.63,5262538.13,0.85,28091,3,3,0,33410,30840,30326,35118
460728.93,5262539.05,0,29575,2,2,2,28013,26728,26728,25545
460714.78,5262494.66,1.09,30637,1,1,0,11051,11822,16448,13532
460720.47,5262512.37,38.28,28415,1,2,0,13621,14906,19789,12265
460714.89,5262495.01,0.85,31224,2,2,0,13107,14392,19275,11041
460714.93,5262495.14,0.18,29851,3,3,0,9766,10794,17476,13394
460720.41,5262512.19,37.56,28786,1,3,0,10023,10794,17476,12644
460715.07,5262495.56,0.34,28055,2,2,0,11822,13621,17733,14849
460719.93,5262510.69,33.77,31135,1,2,0,11822,13364,17476,16564
460715.31,5262496.29,0.96,29389,2,2,0,12079,13621,18504,14216
460720.11,5262511.23,33.92,30588,1,2,0,12079,13621,18504,15780
460715.45,5262496.74,1.2,30595,2,2,0,11308,12593,17733,12311
460720.13,5262511.29,33.19,29362,1,2,0,11565,12850,17990,13873
460720.11,5262511.22,32.26,28701,1,2,0,14906,15677,20560,11263
460715.46,5262496.76,0.43,30460,2,2,0,14649,15420,20303,12595
460715.53,5262496.97,0,28917,2,2,2,13107,13621,17990,18279
460721.85,5262516.62,42.26,30483,1,2,0,21845,22359,22359,22215
460720.93,5262513.76,34.85,29127,2,2,0,21845,22359,22102,22162
460721.1,5262514.3,35.23,28887,2,2,0,20560,20817,21845,23550
460721.97,5262517,42.26,30123,1,2,0,20560,20817,21845,23851
460721.07,5262514.18,34.15,27931,3,3,0,13364,14135,15934,20987
460721.99,5262517.07,41.57,30411,1,3,0,13364,14135,15934,20978
460721.38,5262515.16,35.87,29009,2,2,0,22102,22102,24158,24358
460722.33,5262518.12,43.34,30493,1,2,0,22102,22102,24158,25291
460722.42,5262518.38,43.04,31047,1,1,0,20046,20046,22102,24739
460719.76,5262510.1,23.16,29480,2,2,0,19532,19532,21331,25408
460722.58,5262518.87,43.25,30670,1,2,0,19532,19532,21331,26748
460720.05,5262510.99,23.15,29228,2,2,0,18761,18247,21074,26859
460722.82,5262519.62,43.12,28956,1,2,0,18761,18247,21074,31769
460722.47,5262518.53,39.94,28452,2,2,0,26985,25700,24929,28857
460722.96,5262520.06,43.33,30758,1,2,0,26985,25700,24929,29104
460720.17,5262511.37,22.14,28504,3,3,0,23644,22873,23387,29448
460723.09,5262520.44,43.43,30637,1,3,0,23644,22873,23130,30683
460722.55,5262518.77,39.62,29202,2,3,0,23644,22873,23130,30593
460717.08,5262501.72,0.5,28796,4,4,0,19018,19532,22873,18736
460720.13,5262511.22,20.96,29441,3,4,0,18761,19275,22616,27285
460722.64,5262519.03,39.25,28628,2,4,0,18504,19018,22359,32233
460723.15,5262520.63,42.93,28389,1,4,0,18504,19018,22359,32824
460722.71,5262519.25,38.68,30821,1,2,0,16962,17733,19789,24545
460720.11,5262511.15,19.96,27770,2,2,0,16962,17733,20046,22834
460717.34,5262502.53,0.28,28026,3,3,0,15420,15677,19018,19522
460722.97,5262520.06,39.82,29674,1,3,0,15420,15677,19018,18826
460720.23,5262511.52,18.87,30090,1,2,0,15420,15420,18504,17279
460720.3,5262511.74,18.43,29064,2,3,0,15420,15420,18504,19834
460717.6,5262503.34,0,30814,3,3,0,15420,15420,18247,19679
460722.89,5262519.8,37.29,28691,1,3,0,15677,15677,18761,20775
460723.15,5262520.62,38.54,29729,1,3,0,23387,23644,22359,23693
460719.63,5262509.65,13.36,28560,2,3,0,23644,23901,22616,24120
460717.8,5262503.95,0.99,29687,3,3,0,23901,24158,22616,25212
460717.92,5262504.32,0.78,28009,2,2,0,27242,27242,25186,31732
460723.35,5262521.24,39.32,30893,1,2,0,27499,27242,25443,32962
460723.44,5262521.5,39.07,30709,1,1,0,24672,24672,22616,32116
460723.54,5262521.81,38.25,29969,1,2,0,27756,27499,26214,27797
460723.15,5262520.58,34.98,28468,2,2,0,27756,27499,26214,28016
460723.66,5262522.17,38.3,30467,1,1,0,23901,23387,22359,30003
460723.84,5262522.71,37.79,30441,1,1,0,24415,24672,22873,31658
460723.92,5262522.95,37.46,29228,1,4,0,24929,25186,23901,24142
460722.94,5262519.92,29.68,28936,3,4,0,24929,25186,23901,24371
460723.73,5262522.37,36.2,28232,2,4,0,24929,25186,23901,24185
460718.69,5262506.69,0,28583,4,4,2,24929,25186,23901,26482
460718.84,5262507.13,0,29844,3,3,2,23901,24415,23387,27362
460723.52,5262521.72,33.71,29018,2,3,0,23901,24415,23387,21419
460723.81,5262522.61,35.85,29572,1,3,0,23901,24415,23387,21426
460723.88,5262522.83,35.48,28586,1,3,0,19018,19789,21845,14173
460719.04,5262507.75,0.34,30519,3,3,0,18761,19275,21588,18843
460723.62,5262522.03,33.66,29516,2,3,0,19018,19789,21845,14461
460719.13,5262508.02,0,31591,2,2,2,13878,14649,19275,11209
460723.73,5262522.36,33.6,28727,1,2,0,13878,14649,19018,12663
460719.42,5262508.92,0,31430,2,2,2,13878,13621,20817,11598
460724,5262523.17,33.49,29123,1,2,0,13621,13364,20817,10080
460719.57,5262509.38,0.04,30218,2,2,0,21074,19532,20046,33084
460725.8,5262528.79,46,30427,1,2,0,20303,18761,19532,21983
460725.95,5262529.26,46.26,31155,1,1,0,33667,32382,27499,30555
460720.24,5262511.46,2.6,27917,2,3,0,31097,30583,29041,26302
460719.83,5262510.2,0.13,29261,3,3,0,31097,30583,28784,25119
460726.05,5262529.55,46.2,31089,1,3,0,32125,31611,29812,25866
460720.22,5262511.39,1.5,28841,1,2,0,19532,19275,21074,13609
460719.97,5262510.63,0,30984,2,2,2,19532,19275,21074,13254
460720.16,5262511.19,0.28,30037,2,2,0,21331,20817,22873,23903
460726.28,5262530.27,46.14,30735,1,2,0,21845,21588,23644,28551
460726.52,5262531.01,46.08,29621,1,3,0,23130,20817,19789,23179
460724.88,5262525.88,33.73,28078,2,3,0,22873,20560,19532,25869
460726.72,5262531.6,46.61,30824,1,2,0,33410,31868,28270,18183
460720.71,5262512.9,0.3,29916,2,2,0,28270,28270,27756,25020
460726.79,5262531.83,46.44,29939,1,2,0,28527,28270,28270,17974
460724.97,5262526.14,31.93,28560,1,3,0,12079,13107,15934,18315
460724.63,5262525.11,28.78,29353,2,3,0,12079,13107,15934,17979
460720.96,5262513.65,0.27,29897,2,2,0,13364,14135,17990,14947
460724.56,5262524.86,26.59,28278,1,2,0,26728,25957,28013,11968
460721.17,5262514.3,0,31020,2,2,2,24929,22873,24929,14307
460724.76,5262525.5,26.91,29749,1,2,0,23387,21588,23644,15220
460724.96,5262526.09,27.27,29559,1,2,0,21588,21074,23130,19726
460725.01,5262526.25,26.08,29733,1,2,0,17733,16705,16962,17801
460727.48,5262533.92,43.7,29998,1,2,0,22359,20817,22359,29534
460725.02,5262526.28,25.3,28448,2,2,0,22359,21074,22359,24549
460727.83,5262535.03,45.52,30339,1,1,0,23644,22359,23644,34354
460724.84,5262525.68,21.14,28085,2,3,0,25186,23644,22616,26413
460721.91,5262516.58,0,29081,3,3,2,24929,23387,22359,26402
460727.88,5262535.17,44.09,29035,2,3,0,26985,25700,24672,26175
460728.18,5262536.08,46.24,28592,1,3,0,26985,25700,24672,26777
460728.26,5262536.33,45.81,28782,1,2,0,28527,26728,25443,25673
460725.99,5262529.26,28.12,28910,1,2,0,22873,21331,21845,20323
460724.51,5262524.66,15.61,28773,2,3,0,26214,25957,25957,20566
460722.37,5262517.99,0,30857,3,3,2,26214,25957,25957,23578
460728.48,5262537.01,45.8,29494,1,3,0,26214,25957,25957,19192
460722.65,5262518.86,0,31574,1,1,2,12850,13107,18504,13388
460722.85,5262519.46,0.13,31853,1,1,0,25700,25700,28527,16578
460722.94,5262519.75,0,30847,2,2,2,23644,22359,23130,24407
460723.05,5262520.07,0,30598,2,2,2,18504,17733,20046,22529
460728.11,5262535.85,38.45,29923,1,2,0,18761,17990,20046,26001
460727.88,5262535.12,35.91,29159,2,3,0,20303,19532,22102,22280
460728.32,5262536.48,38.38,29648,1,3,0,27756,26471,28270,18283
460728.06,5262535.65,35.44,29618,2,3,0,21588,21588,25957,14488
460728.37,5262536.64,37.89,29215,1,3,0,21588,21588,25957,14416
460728.91,5262538.31,42.4,28602,1,3,0,15934,14906,16448,26037
460723.48,5262521.4,0,30939,3,3,2,15934,14906,15934,19397
460728.14,5262535.91,35.09,28393,2,3,0,15934,14906,16191,27596
460723.6,5262521.76,0,28219,1,1,2,26985,25443,25957,26122
460728.17,5262535.98,33.58,28950,1,2,0,24158,23130,23130,22535
460723.84,5262522.51,0,28717,3,3,2,27499,26471,26214,26962
460728.28,5262536.35,33.63,28265,1,3,0,27242,26214,25957,30561
460724.38,5262524.17,2.58,30319,2,3,0,22873,21588,22616,17794
460723.96,5262522.88,0,29536,3,3,2,22873,21588,22616,17046
460729.37,5262539.7,40.77,29589,1,3,0,22359,21588,24158,20993
460728.28,5262536.31,31.61,29140,2,3,0,22359,21588,24158,20638
460728.26,5262536.24,30.54,28373,2,3,0,23644,22102,24415,29049
460724.25,5262523.77,0,29824,3,3,2,23644,22102,24415,23122
460729.49,5262540.08,40.62,29716,1,3,0,23644,22102,24415,31114
460729.64,5262540.54,42.25,29058,1,2,0,27756,25443,24929,27342
460729.08,5262538.78,36.27,28540,1,2,0,29555,27242,27242,27985
460729.37,5262539.7,37.2,28085,1,4,0,29812,28527,27756,24570
460724.65,5262525,0,30388,4,4,2,29812,28270,27499,23338
460728.48,5262536.94,29.57,28452,2,4,0,29812,28527,27499,24666
460728.34,5262536.5,28.68,28415,3,4,0,29812,28527,27499,24682
460729.49,5262540.06,37.08,30015,1,2,0,29812,28527,28784,17169
460724.87,5262525.68,0.41,30388,2,2,0,30326,28270,28013,28137
460729.96,5262541.54,40.77,29697,1,2,0,30069,27756,27756,18576
460730.19,5262542.24,40.7,29638,1,2,0,30069,27499,25443,34312
460725.1,5262526.38,0.26,29179,2,2,0,29555,26985,25186,27970
460730.29,5262542.55,40.56,30398,1,4,0,30583,29298,28013,25727
460728.85,5262538.06,29.36,28098,3,4,0,30583,29041,28013,26029
460728.9,5262538.22,29.68,28068,2,4,0,30583,29041,28013,26010
460728.51,5262536.99,24.22,28291,2,3,0,22102,21588,23130,21957
460729.41,5262539.78,30.98,28914,1,2,0,17990,16191,17990,22050
460729.61,5262540.41,31.44,27786,1,2,0,30583,29298,30326,21782
460725.58,5262527.84,0.18,31174,2,2,0,29298,28013,29298,23759
460729.55,5262540.21,30.07,28091,1,2,0,18504,16962,18761,19730
460725.69,5262528.2,0,31220,2,2,2,18247,16962,18504,15377
460728.93,5262538.26,25.11,28301,1,2,0,23387,21331,22359,13959
460725.81,5262528.56,0,31299,2,2,2,23387,21331,22102,17784
460729.28,5262539.35,25.62,29743,2,3,0,32125,30069,30840,18555
460729.53,5262540.12,27.21,29251,1,3,0,32125,30069,30840,17814
460726.16,5262529.62,0,30159,3,3,2,29555,26728,26985,18633
460729.66,5262540.55,28.72,28760,1,3,0,29555,26728,26985,17681
460729.46,5262539.91,25.84,28606,2,3,0,29555,26728,26985,17806
460726.41,5262530.4,0,30998,1,1,2,25700,23644,26985,18256
460730.12,5262541.96,28.91,29159,1,2,0,29041,26214,28013,17563
460726.57,5262530.89,0.36,31079,2,2,0,29041,26214,28270,20737
460726.8,5262531.59,0,31535,1,1,2,29298,25957,28527,21278
460727.02,5262532.26,0,30830,2,2,2,35723,33153,32639,28989
460727.27,5262533.04,0,30349,2,2,2,38293,35980,34695,26706
460727.53,5262533.85,0,28533,2,2,2,25957,25443,26728,23195
460727.66,5262534.24,0,29978,3,3,2,22616,20303,20560,26164
460728.03,5262535.37,0,28714,3,3,2,29041,26985,26214,24420
460728.16,5262535.77,0.09,30568,2,2,0,44204,42405,41377,23472
460728.9,5262538.03,0.83,28465,2,2,0,41634,38807,37779,34642
460714.99,5262494.42,0.92,31011,1,1,0,8995,10537,16191,9442
460715.12,5262494.83,0.81,30971,1,1,0,9509,10794,16191,9637
460715.19,5262495.03,0.28,31037,2,2,0,9252,10280,17219,11796
460719.98,5262509.95,33.44,28560,1,2,0,9252,10280,17476,11990
460720.17,5262510.54,33.76,30847,1,2,0,12593,12850,17476,15142
460715.39,5262495.67,0.82,29225,2,2,0,12593,12850,17476,16302
460720.35,5262511.09,34.23,30903,1,2,0,12593,14135,17990,14098
460715.58,5262496.23,1.26,28661,2,2,0,12593,14135,17990,16266
460720.22,5262510.69,32.33,28294,2,3,0,12336,13621,18504,13142
460715.57,5262496.19,0.26,30581,3,3,0,12079,13364,18247,11734
460715.67,5262496.5,0,31296,1,1,2,11308,12079,17219,11018
460715.96,5262497.42,1.2,31076,1,1,0,9509,11051,15420,12705
460721.93,5262515.98,42.43,30758,1,1,0,22873,23130,23387,29099
460722.03,5262516.31,42.06,29032,1,4,0,18761,19532,20560,27604
460720.53,5262511.63,30.87,28848,3,4,0,18504,19532,20560,25721
460721.11,5262513.42,34.59,28802,2,4,0,18504,19532,20560,26664
460722.14,5262516.63,41.79,28989,1,2,0,11822,12593,14392,23721
460721.26,5262513.89,34.63,30119,2,2,0,11822,12593,14392,23356
460721.46,5262514.5,35.33,30385,2,2,0,15934,16962,19532,20382
460722.26,5262517,42.12,29362,1,2,0,15934,16962,19532,20325
460721.62,5262514.99,35.69,29713,2,2,0,15934,16705,19018,23545
460721.71,5262515.29,35.53,28914,2,3,0,16705,17476,19789,21580
460719.88,5262509.6,23.3,28881,3,3,0,16448,17219,19789,20867
460722.68,5262518.29,43.13,28003,1,3,0,16705,17476,19789,21923
460720,5262509.94,23.05,30074,2,2,0,17219,17990,20303,20282
460722.82,5262518.73,43.18,30336,1,2,0,17219,17990,20303,24782
460720.18,5262510.49,23.34,28520,2,2,0,19275,19275,21845,23844
460722.97,5262519.18,43.41,29559,1,2,0,19018,19018,21588,24608
460722.8,5262518.66,41.33,28261,2,4,0,18247,16705,17733,23379
460722.59,5262518.01,39.96,28812,3,4,0,18247,16705,17990,23273
460720.23,5262510.64,22.7,28202,4,4,0,18247,16962,17990,21620
460717.23,5262501.31,0.11,28199,3,3,0,21588,21845,23130,17793
460720.43,5262511.27,22.29,30552,2,3,0,21845,22102,23387,23235
460723.32,5262520.27,43.32,28235,1,3,0,22102,22359,23387,27531
460719.77,5262509.22,16.98,28111,1,2,0,17476,17990,21074,15493
460717.45,5262501.99,0.39,28740,3,3,0,17733,18247,21588,18184
460723.22,5262519.93,39.92,29926,1,2,0,16962,17219,20560,19109
460717.56,5262502.32,0.12,28819,2,2,0,17219,17219,20817,21982
460723.42,5262520.55,40.66,28805,1,3,0,17476,17476,20303,17505
460720.42,5262511.22,18.74,28753,2,3,0,17733,17733,20303,15708
460717.78,5262503,0.54,30001,3,3,0,17733,17733,20560,16286
460717.9,5262503.38,1,31011,2,2,0,12079,11822,15420,18066
460723.35,5262520.34,39.19,28166,1,2,0,12079,11822,15677,18880
460722.91,5262518.95,34.91,28317,1,2,0,25443,25186,23644,24717
460717.96,5262503.56,0.45,28923,2,2,0,25700,25700,24158,29067
460718.19,5262504.25,0,29536,1,1,2,25443,25186,23644,27324
460723.4,5262520.45,35.25,28412,2,4,0,28270,28013,26985,29717
460722.69,5262518.25,29.97,28789,3,4,0,28270,28013,26985,28181
460723.86,5262521.89,39.05,29336,1,4,0,28270,28013,26985,29871
460718.55,5262505.38,1,28006,4,4,0,28270,28013,26728,26171
460722.73,5262518.39,29.3,29097,1,2,0,18761,18247,21074,29490
460718.58,5262505.46,0.2,30572,2,2,0,18761,18247,21074,21666
460723.98,5262522.27,38.02,29153,1,4,0,26214,26214,25957,30734
460718.7,5262505.81,0,29271,4,4,2,26214,26214,25957,28860
460723.36,5262520.34,33.03,28717,2,4,0,26214,26214,25957,31022
460723.54,5262520.88,33.67,29874,2,2,0,24158,24415,22873,28916
460724.11,5262522.65,38.04,29251,1,2,0,24158,24415,22873,28895
460723.26,5262519.99,30.31,29287,2,3,0,26728,26471,25186,26800
460723.63,5262521.16,33.49,29156,1,3,0,26728,26728,25186,26912
460723.78,5262521.61,33.59,28383,2,4,0,23644,23901,22616,27309
460724.09,5262522.59,36.1,28963,1,4,0,23644,23901,22616,27437
460723.87,5262521.9,33.73,29621,2,3,0,21074,21074,22873,20755
460724.17,5262522.82,35.75,27904,1,3,0,21074,21074,22873,20645
460719.24,5262507.49,0,30332,3,3,2,20817,21074,22873,17611
460719.41,5262508.02,0.18,31758,2,2,0,17219,17476,21845,12150
460719.65,5262508.73,0,30742,2,2,2,12850,13364,19789,13588
460724.24,5262523.04,33.68,29838,1,2,0,13107,13621,19789,10884
460726.07,5262528.74,46.44,29241,1,3,0,13364,12850,16705,19304
460719.79,5262509.17,0,29733,3,3,2,13621,13107,16705,25780
460724.34,5262523.34,33.47,30057,2,3,0,13364,12850,16705,19798
460726.23,5262529.2,46.55,31322,1,1,0,32639,31097,25700,33824
460720.03,5262509.92,0,30683,3,3,2,26214,25186,22102,21132
460724.52,5262523.9,32.68,29222,2,3,0,26214,25443,22359,26537
460726.43,5262529.83,46.66,29765,1,2,0,23901,23644,24672,26177
460720.3,5262510.75,0.15,31584,1,1,0,10023,10794,15163,9816
460720.48,5262511.31,0.54,31571,1,1,0,19018,18761,20303,15559
460720.63,5262511.76,0.22,30568,2,2,0,21331,19789,19532,30354
460726.9,5262531.27,47.45,30126,1,2,0,20560,19018,18761,25520
460720.9,5262512.61,0.13,28658,2,2,0,32896,32382,29041,30634
460727.11,5262531.94,47.24,30837,1,2,0,32896,32382,29041,32041
460727.19,5262532.16,47.05,29477,1,4,0,22616,22873,22873,18339
460721.03,5262512.98,0,29415,4,4,2,22359,22359,22359,20075
460724.67,5262524.31,27.66,29130,3,4,0,22616,22616,22616,19183
460725.17,5262525.89,31.63,28484,2,4,0,22616,22616,22616,18862
460724.79,5262524.68,27.69,29222,2,3,0,13878,14392,17990,15616
460725.28,5262526.21,31.61,29739,1,3,0,13878,14392,17990,15602
460721.16,5262513.38,0.29,29929,3,3,0,13878,14392,17990,15070
460725.37,5262526.47,30.44,29395,1,2,0,18761,16191,18504,14309
460721.41,5262514.14,0.1,31073,2,2,0,18247,15677,17990,16276
460721.5,5262514.44,0,31853,1,1,2,24415,21845,24158,15681
460721.6,5262514.75,0,31702,1,1,2,28270,26728,28527,16072
460721.77,5262515.26,0.28,30962,1,1,0,23644,23130,23901,18522
460721.84,5262515.48,0.32,28887,2,2,0,32382,32382,29298,27786
460727.54,5262533.23,43.5,30418,1,2,0,32382,32382,29555,18194
460727.76,5262533.89,44.26,30801,1,1,0,25700,23901,23130,23512
460728.09,5262534.93,45.59,29648,1,2,0,26985,24415,23901,26692
460727.87,5262534.25,43.89,29821,2,2,0,26985,24415,23901,26648
460728.32,5262535.64,46.67,30762,1,1,0,34952,33153,30840,26859
460728.42,5262535.94,46.44,30434,1,3,0,31097,29555,26728,23401
460728.15,5262535.1,44.21,28579,2,3,0,31097,29555,26728,23946
460722.38,5262517.12,0,30116,2,2,2,30069,28527,25443,27335
460728.64,5262536.63,47.12,30719,1,2,0,31611,30326,29298,20321
460722.5,5262517.48,0,29831,2,2,2,31611,30326,29041,31813
460728.87,5262537.31,46.81,29880,1,2,0,24158,23644,24158,14391
460722.9,5262518.73,0,31971,1,1,2,15420,16191,17990,10939
460723.07,5262519.24,0.42,31981,1,1,0,17733,18247,22102,14655
460723.15,5262519.51,0,31561,1,1,2,16191,15934,20046,15903
460723.26,5262519.85,0,31843,1,1,2,16448,15420,21331,10932
460728.21,5262535.24,36.6,28068,1,2,0,14135,13364,18247,16622
460723.5,5262520.56,0,31564,1,1,2,16962,15934,18247,16459
460723.59,5262520.84,0,30621,2,2,2,28527,27499,27242,24151
460728.99,5262537.65,42.37,30257,1,2,0,28013,26985,26728,16637
460723.69,5262521.16,0,30228,2,2,2,28527,27242,26471,27960
460729.1,5262538.01,42.16,30195,1,2,0,28013,26985,26214,16435
460729.22,5262538.35,41.91,30542,1,2,0,28784,26985,26728,27337
460728.37,5262535.72,33.71,28406,2,3,0,23644,22359,21588,24155
460723.91,5262521.84,0,30968,3,3,2,23387,22359,21588,19384
460729.04,5262537.81,40.08,28055,1,3,0,23644,22359,21588,23891
