"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460708.26,5262524.8,0,29942,2,2,2,30069,27756,28013,28739
460708.5,5262525.53,0,30024,3,3,2,32125,29555,29298,30603
460708.63,5262525.93,0,31207,2,2,2,35466,33153,31354,21272
460703.3,5262508.44,23.89,28950,3,3,0,33153,31097,28270,28943
460706.87,5262519.54,30.38,28710,3,3,0,32896,30583,28270,29428
460708.75,5262525.37,32.48,29444,2,3,0,31354,29041,26728,28551
460706.88,5262519.49,17.1,29054,2,3,0,42405,41377,38550,26608
460704.47,5262511.93,0,30365,3,3,2,32125,30069,30069,20182
460707.43,5262521.06,0.13,28442,3,3,0,24929,23130,23644,28480
460708.58,5262524.62,0,30804,2,2,2,31354,28527,28784,33478
460708.8,5262525.33,0,29818,2,2,2,31611,29298,30069,30604
460704.4,5262510.9,32.52,29408,2,4,0,32125,29812,27499,0
460708.83,5262524.59,30.04,28687,2,3,0,33410,30840,28527,29316
460707.3,5262519.69,0,29353,3,3,2,32125,29555,29041,31339
460707.44,5262520.11,0,29785,3,3,2,31097,29041,29041,27865
460708.67,5262523.93,0.11,28216,4,4,0,30326,28013,27242,32242
460709.02,5262525,0,30159,2,2,2,34952,32639,31611,23982
460706.09,5262515.1,31.77,28311,4,4,0,31611,30069,30840,31030
460704.94,5262511.33,0,30604,3,3,2,28270,26985,29298,21827
460705.25,5262512.32,0,30142,2,2,2,48316,44718,43690,23122
460707.96,5262520.69,0.03,29074,2,2,0,17476,16962,20560,16557
460709.36,5262525.03,0,30126,3,3,2,44461,41634,41120,27668
460704.16,5262508.06,26.35,28940,3,3,0,29298,28013,26985,0
460708.61,5262521.84,26.86,29140,3,3,0,27242,25443,24158,30438
460707.78,5262519.11,0.42,29068,5,5,0,25700,24672,25186,29491
460704.36,5262507.48,24.62,27931,3,3,0,30326,28270,27499,0
460700.88,5262496.54,0.75,28796,3,3,0,30583,29298,28527,25463
460705.15,5262509.91,21.98,30021,5,5,0,41891,39578,37779,25695
460708.95,5262521.69,26.81,30359,3,3,0,29555,29041,29555,19340
460708.38,5262519.87,17.7,28107,2,3,0,16448,15934,19789,21793
460708.48,5262520.05,0.16,30896,3,3,0,28013,26985,25957,30511
460704.75,5262507.7,23.49,29782,1,3,0,30326,29041,28270,24972
460708.78,5262520.22,32.53,29457,3,3,0,30840,29555,28527,26441
460709.46,5262522.11,0,30549,3,3,2,21588,19275,20046,15064
460709.6,5262522.54,0,31292,2,2,2,29812,27756,30583,14553
460709.72,5262522.91,0,31181,2,2,2,23130,22102,25957,11894
460709.84,5262523.28,0,29002,2,2,2,15934,16191,19275,12987
460709.95,5262523.63,0,29569,2,2,2,13107,13621,18761,17817
460704.17,5262504.98,17.57,30221,3,3,0,25957,24672,25186,22565
460704.48,5262505.91,16.75,30096,1,1,0,29555,26985,24672,30207
460709.33,5262521.01,31.91,30185,1,1,0,18247,17733,21588,14718
460709.4,5262521.23,28.18,28242,3,3,0,29041,26728,26728,28224
460709.53,5262521.59,26.24,29562,2,2,0,29298,26728,24415,29460
460710.28,5262523.95,28.77,28950,2,2,0,44718,42405,38807,26502
460706.94,5262513.43,0,28337,5,5,2,16962,17219,22616,14367
460707.52,5262515.21,0,28589,3,3,2,29812,28270,29298,32368
460709.93,5262522.65,0,31181,2,2,2,19018,18504,23387,12034
460710.29,5262523.77,0,29281,2,2,2,14392,14392,18761,14076
460710.51,5262524.46,0,31656,2,2,2,24672,23901,27499,14691
460701.73,5262496.46,0.72,29205,4,4,0,28784,27499,26728,21501
460705.27,5262507.53,23.28,29244,1,4,0,26214,25186,25443,23085
460704.92,5262506.43,20.08,29199,1,2,0,26214,23901,22359,20315
460702.03,5262497.36,0.62,30408,2,2,0,35466,33924,30840,29378
460704.84,5262506.15,16.76,28402,2,2,0,33667,30840,29298,31064
460709.71,5262521.28,26.81,28445,3,3,0,26985,25186,23901,31940
460709.85,5262521.71,24.15,29533,3,3,0,33924,30583,28784,33290
460706.83,5262512.21,0.56,28943,3,3,0,28270,28270,26214,27184
460707.66,5262514.78,0,28547,3,3,2,29041,27756,26471,26525
460708.07,5262516.04,0,29713,2,2,2,33924,31097,30583,25565
460709.62,5262520.82,0,30463,1,1,2,31868,29041,28527,32320
460710.13,5262522.41,0,31653,1,1,2,16448,16705,21845,11185
460710.49,5262523.53,0,31630,2,2,2,16962,16448,19532,20574
460710.72,5262524.23,0,31761,2,2,2,16705,16448,18504,16644
460709.21,5262518.74,26.81,30558,3,3,0,47545,47545,48573,24541
460710.07,5262521.38,25.68,29890,2,2,0,21331,21074,22873,22799
460709.97,5262520.91,0,28324,2,2,2,25957,23387,23644,29007
460710.25,5262521.76,0,29887,2,2,2,31354,30069,29041,21157
460710.38,5262522.18,0,31587,1,1,2,20817,20560,24672,11729
460710.65,5262523.01,0,31751,1,1,2,9509,10537,16705,12814
460710.75,5262523.31,0,31754,1,1,2,28784,26985,29041,32380
460710.87,5262523.69,0,31253,2,2,2,29041,27242,26471,29581
460704.84,5262504.39,18.32,28527,4,5,0,37008,34952,33924,24149
460705.06,5262504.98,0.28,28071,3,3,0,16962,16962,20046,12426
460705.47,5262506.23,0.13,29549,4,4,0,21588,19789,24415,14688
460710.12,5262520.8,30.04,30244,2,3,0,42919,42919,43176,17470
460706.01,5262507.9,0.11,28304,4,4,0,27499,26214,25957,21299
460710.54,5262522.05,22.2,28845,4,4,0,31097,29298,30583,26952
460711.48,5262524.96,25.86,28792,4,4,0,22359,22102,23644,15268
460708.21,5262514.69,0,28114,4,4,2,23130,22616,22102,29072
460708.99,5262517.12,0.38,28681,2,2,0,29298,27499,28784,22981
460710.7,5262522.38,0,31522,1,1,2,10794,12336,18247,8274
460710.83,5262522.79,0,31446,1,1,2,10537,11822,18504,8703
460711.05,5262523.46,0,30306,2,2,2,20046,18504,20303,26436
460711.17,5262523.84,0,30903,2,2,2,25443,23387,23901,28853
460711.29,5262524.23,0,31161,2,2,2,22359,21074,22873,20270
460705.23,5262504.91,23.25,30611,2,2,0,38550,37265,33667,0
460705.29,5262505.1,21.93,28511,3,3,0,30069,28013,27499,0
460705.18,5262504.75,18.66,28573,3,3,0,41634,40349,38550,26552
460705.68,5262506.31,21.79,29438,2,3,0,39578,38293,36494,25642
460709.47,5262518.04,27.06,28707,1,3,0,15934,15677,19789,10523
460710.28,5262520.6,31,30899,1,2,0,16705,15934,20817,12288
460705.79,5262506.52,0,30169,3,3,2,42405,37265,35980,24819
460706.06,5262507.34,0,30680,3,3,2,43433,39835,39064,23457
460710.8,5262522.14,21.18,28815,3,3,0,24158,23901,24672,24860
460710.86,5262522.18,0,31640,1,1,2,33924,34181,38036,9378
460711.45,5262524,0,30716,2,2,2,20817,19532,21331,17323
460711.72,5262524.83,0,29703,3,3,2,29812,27242,26985,30575
460708.05,5262512.86,30.63,27603,4,4,0,46260,45746,47031,20112
460705.15,5262503.72,0,28671,3,3,2,30069,27242,26471,27952
460709.57,5262517.55,27.3,30765,2,2,0,26471,26214,28013,20716
460705.55,5262504.95,0,28376,3,3,2,16448,15163,18761,17816
460705.82,5262505.78,0,28855,3,3,2,26728,25443,24672,18581
460710.6,5262520.76,31.02,29733,1,2,0,28784,24672,28270,12882
460706.1,5262506.65,0,31813,1,1,2,47545,42405,40606,27392
460711.24,5262522.65,17.7,29346,2,2,0,40092,37779,37265,24188
460711.06,5262522,0,30978,3,3,2,15420,14906,16962,14582
460711.19,5262522.37,0,31774,1,1,2,14392,15420,21331,9239
460711.42,5262523.1,0,31751,1,1,2,17219,15163,19018,14263
460711.54,5262523.45,0,30441,2,2,2,25186,22616,24929,19498
460711.66,5262523.83,0,30742,2,2,2,24158,22359,24415,14934
460705.84,5262504.93,21.85,28953,2,2,0,27756,26471,25443,0
460706.11,5262505.79,22,29530,3,3,0,34695,33410,30326,0
460704.17,5262499.65,0.66,30005,2,2,0,28527,26728,27499,22954
460704.95,5262502.05,0,28268,3,3,2,41891,42405,44975,18328
460709.41,5262516.02,27.13,29516,2,2,0,23387,22873,22616,29364
460709.74,5262517.03,26.54,30247,2,2,0,24415,23644,24929,18309
460705.99,5262505.26,0,29962,3,3,2,31354,28784,30326,22111
460706.26,5262506.1,0,30712,2,2,2,28784,25700,26728,23303
460706.4,5262506.55,0,31728,1,1,2,37265,32639,31611,27174
460706.81,5262507.81,0,29556,2,2,2,31097,29041,28013,26697
460711.18,5262521.3,0.34,30444,2,2,0,21845,21588,22873,19671
460711.27,5262521.58,0,31548,2,2,2,22359,22102,23644,22367
460711.63,5262522.69,0,31863,1,1,2,23387,23387,28270,10875
460711.74,5262523.04,0,31427,2,2,2,29298,26728,29555,11569
460712.1,5262524.15,0,30457,2,2,2,24415,21588,22616,22781
460708.27,5262511.62,27.97,29277,2,4,0,16705,16962,19532,18620
460708.66,5262512.83,30.38,30817,1,4,0,16705,17219,20560,18306
460705.46,5262502.76,0,28763,2,2,2,20046,19275,21074,25912
460711.26,5262520.89,32.46,29399,1,2,0,34181,32896,31611,17855
460706.39,5262505.64,0,30814,2,2,2,30069,28270,27499,22010
460706.52,5262506.05,0,30037,2,2,2,34952,32125,31868,23509
460706.81,5262506.93,0,31505,1,1,2,39321,35723,34438,24881
460706.95,5262507.38,0,31676,1,1,2,38807,34952,34438,26195
460708.01,5262510.65,0.11,28999,3,3,0,19532,19275,21074,14873
460710.68,5262518.89,0.42,28995,2,2,0,12850,13364,16962,15350
460710.85,5262519.42,0.43,31646,2,2,0,13621,14649,19532,13447
460711.22,5262520.57,0,28455,3,3,2,17990,17476,20817,20574
460711.67,5262521.95,0,31620,2,2,2,14649,14649,18761,8554
460711.79,5262522.31,0,31804,1,1,2,13621,13878,19789,9270
460711.91,5262522.68,0,31637,2,2,2,18504,17990,21074,11599
460712.15,5262523.44,0,31673,1,1,2,21074,17990,20560,18422
460712.29,5262523.86,0,31073,2,2,2,30840,28270,28270,28856
460705.47,5262501.99,11.63,29081,2,3,0,22359,21845,20560,31741
460705.47,5262501.97,10.72,30280,3,3,0,42662,42662,42405,19590
460708.46,5262511.33,27.79,30090,1,2,0,14392,14649,18761,19027
460704.51,5262498.96,0.24,29579,2,2,0,30069,28527,29555,20853
460705.95,5262503.41,0,28697,2,2,2,25443,24158,23130,26704
460706.38,5262504.73,0,28606,3,3,2,39064,37522,35980,26662
460707.34,5262507.69,0,28720,2,2,2,25186,23901,23130,29975
460712.46,5262523.67,27.72,28153,2,4,0,19018,19275,22102,15565
460712.15,5262522.55,0,31545,2,2,2,18504,17219,18761,12946
460706.21,5262503.3,19.17,29009,2,3,0,30326,28013,25957,0
460708.67,5262510.93,27.57,30712,1,2,0,12336,12593,17990,17005
460706,5262502.58,9.97,28334,2,2,0,14135,14392,19789,15493
460709.67,5262514.07,32.88,29510,1,3,0,20046,18247,20560,26185
460706.76,5262504.87,0,27950,3,3,2,37522,35466,35466,22277
460707.19,5262506.21,0,29736,4,4,2,31097,28784,25957,28278
460707.33,5262506.63,0,30411,3,3,2,33667,30840,30326,27386
460712.16,5262521.75,32.45,29743,1,3,0,34695,32382,33410,23165
460707.6,5262507.47,0,28782,4,4,2,32896,31611,30840,22468
460712.01,5262521.08,0,30634,2,2,2,26471,26471,26985,19468
460712.39,5262522.27,0,30876,2,2,2,28013,26985,26214,18289
460705.54,5262499.96,12.72,29923,2,2,0,21845,20046,21588,0
460706.03,5262501.49,13.13,31460,2,3,0,14392,14649,18761,0
460706.41,5262502.64,12.14,30408,1,3,0,10537,12336,17219,13285
460705.51,5262499.81,0.19,28003,4,4,0,21331,20817,22873,23050
460705.93,5262501.08,0.04,30074,3,3,0,20817,15677,19789,18493
460706.18,5262501.87,0,30883,3,3,2,14906,15677,19275,16334
460707.27,5262505.22,0.14,28963,2,2,0,30840,28270,30583,24660
460712.49,5262521.58,33.21,29824,1,2,0,31097,28784,27756,22706
460707.98,5262507.42,1.02,30231,1,2,0,28527,26985,26985,23091
460708.87,5262510.17,0,30093,3,3,2,31611,31611,29812,21839
460712.97,5262522.84,0,31443,2,2,2,17476,16191,19789,12131
460706.43,5262501.73,13.29,31348,1,1,0,11822,13107,17990,0
460706.52,5262502,13.02,31355,1,1,0,10023,11308,16448,12369
460705.89,5262499.98,0.12,30352,3,3,0,15934,15677,17990,15080
460707.66,5262505.43,0,30624,3,3,2,43433,41377,41377,20692
460707.78,5262505.8,0,31673,1,1,2,38807,36751,39321,19118
460712.45,5262520.41,28.01,29077,3,4,0,31097,29555,30069,24536
460706.01,5262499.48,12.31,28884,1,3,0,12336,13364,17990,0
460706.61,5262501.37,14.29,31555,1,1,0,11822,13107,18761,0
460706.84,5262502.08,13.16,31427,1,1,0,11308,12593,17476,12544
460706.92,5262502.3,11.8,31499,1,1,0,9766,11565,17219,12043
460705.93,5262499.17,0.38,28271,5,5,0,18504,18504,21588,21716
460706.74,5262501.69,0,31224,2,2,2,27756,27756,32125,18690
460707.13,5262502.87,0,30742,3,3,2,29041,27499,26985,23804
460707.27,5262503.3,0,30136,3,3,2,23644,21588,20046,20550
460707.56,5262504.2,0.01,30732,2,2,0,18247,16448,21074,16728
460707.82,5262505,0.09,28402,4,4,0,41377,38807,38550,22123
460708.23,5262506.29,0.1,30506,3,3,0,28013,26471,28784,27613
460712.58,5262519.9,28.66,29867,3,4,0,23130,22102,23644,23619
460708.53,5262507.2,0.28,31001,2,2,0,19532,18247,22873,15909
460708.63,5262507.52,0,31741,1,1,2,30583,29041,29555,16623
460708.76,5262507.9,0,30244,3,3,2,13878,12593,14392,14670
460709.44,5262510,0.07,28107,3,3,0,30326,28527,26471,24855
460704.38,5262493.51,0.15,31165,3,3,0,11308,12593,18247,0
460707.2,5262502.3,12.52,31656,1,1,0,10280,11308,17733,12288
460706.22,5262499.21,1.87,29018,2,2,0,15677,16448,17990,21209
460707.3,5262502.58,7.88,29824,2,3,0,21588,21588,23644,24066
460707.21,5262502.24,0,28655,4,4,2,19018,19532,22359,18482
460707.33,5262502.61,0,29172,3,3,2,20046,19275,20046,25478
460707.66,5262503.64,0.4,29916,2,2,0,26728,25700,25700,18154
460708.28,5262505.55,0,30817,2,2,2,28270,28527,27242,23243
460708.44,5262506.04,0,30486,3,3,2,43433,42919,46774,19014
460712.18,5262517.59,0,29317,2,2,2,27242,26985,25957,32714
460704.59,5262493.13,0,31682,2,2,2,11051,11051,17219,0
460704.75,5262493.63,0.07,29903,3,3,0,12079,12593,17990,0
460707.28,5262501.53,13.98,31650,1,1,0,16705,17733,20303,0
460707.45,5262502.03,12.29,31610,1,1,0,10794,12593,17219,13274
460707.49,5262502.17,11.71,31692,1,1,0,9766,11822,16705,12756
460707.07,5262500.8,0.15,29346,4,4,0,16962,14649,15677,21943
460707.95,5262503.49,0.43,28301,4,4,0,25957,24929,24158,16992
460708.18,5262504.2,0.2,28150,4,4,0,30326,27499,28527,23430
460712.92,5262519.02,30.21,29949,2,3,0,24415,23901,26985,23349
460713.1,5262519.6,29.8,29258,2,3,0,16705,17219,21331,27734
460714.05,5262522.51,29.26,28927,2,2,0,32382,30583,28013,28890
460709.99,5262509.79,0.12,29821,3,3,0,26214,25957,25443,26176
460711.57,5262514.68,0.16,28940,4,4,0,12079,12336,16191,14408
460711.69,5262515.04,0,29261,3,3,2,15163,15677,20817,15204
460712.55,5262517.69,0,30378,3,3,2,24929,24158,22873,22346
460712.92,5262518.84,0,29333,2,2,2,32382,31354,28784,35996
460708.61,5262504.76,0.09,28694,2,2,0,29555,29298,29041,25536
460708.72,5262505.11,0,29978,3,3,2,23387,23130,25186,20430
460713.27,5262519.32,30.42,28959,2,3,0,17733,17733,20817,24723
460709.02,5262506.01,0.18,30123,3,3,0,50886,49087,50372,22430
460709.67,5262508.04,0.09,31273,2,2,0,21588,20817,23130,13439
460710.2,5262509.68,0.1,30329,2,2,0,28270,27756,26728,25469
460711.29,5262513.04,0.33,30408,2,2,0,12336,12593,17219,13869
460711.79,5262514.58,0.16,28802,3,3,0,13364,12850,18247,13992
460712.89,5262517.97,0,30116,2,2,2,28270,26985,25443,27938
460713.03,5262518.4,0,30195,2,2,2,26728,25443,24158,28926
460705.18,5262493.45,0,31663,1,1,2,38807,33924,31097,0
460707.49,5262500.69,13.41,30218,1,2,0,36237,34952,33667,0
460707.85,5262501.76,10.31,30503,2,2,0,24672,23387,24415,28255
460707.06,5262499.28,0.13,29372,2,2,0,20046,19789,21845,20516
460707.88,5262501.8,0,28956,3,3,2,14392,14135,17733,16148
460708.14,5262502.61,0,27852,3,3,2,26214,25186,24672,23218
460708.4,5262503.41,0,30028,3,3,2,29812,29041,28784,16462
460708.66,5262504.21,0,28202,3,3,2,16705,15420,16448,19530
460708.79,5262504.62,0,29611,3,3,2,37265,36237,35723,22386
460708.91,5262504.99,0,30978,2,2,2,22102,21331,23387,15240
460709.06,5262505.43,0,31971,1,1,2,16962,15677,21331,11101
460713.78,5262520.18,29.53,29310,1,2,0,12593,14649,20046,15833
460709.86,5262507.92,0.84,28419,2,2,0,15934,16191,17476,19920
460714.56,5262522.62,31.76,29959,1,2,0,21588,20817,22873,17375
460714.52,5262522.47,29.72,27931,2,2,0,30583,29041,24929,29405
460711.2,5262512.06,0.32,28032,3,3,0,14906,15677,17733,16709
460711.35,5262512.51,0.27,29906,3,3,0,12336,13107,17990,12033
460712.35,5262515.6,0,29353,3,3,2,25443,24415,24929,29372
460713.5,5262519.12,0,27835,3,3,2,28013,25700,23387,28974
460713.81,5262520.11,0,30850,2,2,2,29298,28270,27242,28927
460705.28,5262493.02,0,31715,1,1,2,35723,33153,36237,0
460705.41,5262493.44,0,31627,1,1,2,43690,37265,29812,0
460710.24,5262508.44,15.41,28484,2,3,0,23901,24672,26728,21030
460708.23,5262502.14,0.03,30716,3,3,0,15420,15934,20046,16570
460708.49,5262502.93,0,29435,3,3,2,24672,23644,23130,22578
460708.6,5262503.29,0,31122,2,2,2,30069,29555,30583,17132
460714,5262520.1,29.41,29251,1,2,0,15163,17476,19532,15472
460714.77,5262522.51,31.65,29883,2,3,0,21074,20560,22873,14627
460710.08,5262507.86,0,30342,3,3,2,20303,20046,23130,18860
460710.24,5262508.34,0.15,30293,3,3,0,16962,16705,17733,18158
460710.5,5262509.14,0,28740,3,3,0,17990,17219,17476,18880
460711.29,5262511.58,0.35,28799,2,2,0,16962,16962,17733,21493
460711.58,5262512.49,0.34,29841,2,2,0,12079,12850,17733,11776
460711.71,5262512.86,0.37,30313,2,2,0,12079,12593,15934,15147
460711.82,5262513.21,0.14,28406,4,4,0,22102,22616,24929,18266
460712.34,5262514.83,0,30850,2,2,2,17990,18504,20046,19527
460712.47,5262515.21,0,31309,2,2,2,15677,15420,17476,17763
460712.59,5262515.59,0,30588,3,3,2,25957,25443,25443,25282
460713.2,5262517.46,0,28311,2,2,2,28013,26214,24672,26360
460713.45,5262518.24,0,30909,2,2,2,33667,32125,29041,31436
460705.61,5262493.01,0.28,32023,1,1,0,21845,19275,21845,0
460706.13,5262494.62,0.11,30191,3,3,0,19275,17990,17733,0
460708.82,5262502.93,0,30132,3,3,2,20817,20046,23130,15207
460709.18,5262504.06,0,29592,2,2,2,14392,12336,15163,16147
460709.32,5262504.49,0,30971,3,3,2,15934,14392,17476,14304
460713.53,5262517.62,27.07,29562,1,2,0,13878,14135,19789,11994
460709.59,5262505.31,0,31043,2,2,2,15163,15420,19018,13555
460709.71,5262505.68,0,30329,1,1,2,20303,18761,24415,16774
460709.99,5262506.55,0,29749,4,4,2,25443,26985,27242,22865
460710.26,5262507.37,0,30883,1,1,2,20046,19018,22616,14847
460710.37,5262507.72,0,31037,2,2,2,16448,16448,18761,16433
460711.48,5262511.13,0.43,30103,3,3,0,22616,22616,23130,23089
460711.73,5262511.91,0.11,30545,3,3,0,17733,18247,20560,17334
460712.91,5262515.56,0,29854,2,2,2,33153,32896,30583,34500
460713.18,5262516.39,0,27999,4,4,2,22873,22359,23644,25267
460713.78,5262518.24,0,29215,2,2,2,29812,28270,24672,32480
460714.04,5262519.05,0,29815,3,3,2,32382,30840,26471,36248
460714.34,5262519.98,0,29743,2,2,2,28527,25443,22359,33477
460714.49,5262520.43,0,31184,2,2,2,28013,25443,24672,25637
460705.93,5262493.19,0.24,31895,1,1,0,22873,21588,22873,0
460706.04,5262493.53,0,31499,1,1,2,29298,26214,21588,0
460706.17,5262493.95,0,31646,1,1,2,24415,23130,23901,0
460708.14,5262500.1,11.17,28432,1,2,0,25443,24158,23387,0
460711.84,5262511.63,31.47,28284,4,4,0,26214,24929,23901,29204
460708.75,5262501.91,0.13,30034,3,3,0,15677,16191,20046,15529
460713.44,5262516.54,29.87,29480,1,2,0,19275,18247,21588,20072
460709.15,5262503.13,0,30821,2,2,2,14392,13878,17990,11478
460713.53,5262516.84,29.85,29084,1,2,0,16448,15677,19789,17690
460710.33,5262506.77,0,31342,2,2,2,15420,14649,16962,13819
460711.93,5262511.72,0,29346,2,2,2,25443,26214,27756,20456
460712.37,5262513.07,0.14,30444,2,2,0,11565,12336,15677,12513
460713.97,5262518.01,0,28491,2,2,2,32382,31611,28013,32789
460714.99,5262521.16,0.16,31191,2,2,0,35980,33667,31868,29887
460706.91,5262495.41,0.04,28887,2,2,0,23644,22616,22359,28141
460713.56,5262516.12,32.44,30149,2,3,0,48316,48830,52171,22446
460708.9,5262501.56,0.08,28799,3,3,0,18247,17990,21331,19061
460713.52,5262515.98,30.34,28039,2,4,0,18247,18761,22102,16417
460709.02,5262501.94,0.03,29923,4,4,0,18761,19532,22359,18321
460713.62,5262516.3,30.18,28524,1,2,0,17219,16705,21074,15395
460713.57,5262516.14,28.94,29028,2,3,0,17219,16191,20046,14855
460709.55,5262503.56,0,31194,1,1,2,24158,21845,24415,15066
460710.8,5262507.47,7.47,28815,3,4,0,18247,15934,16191,16107
460709.69,5262503.98,0,30195,4,4,2,18761,16448,16191,15087
460709.83,5262504.43,0,31230,2,2,2,18504,18761,21331,15301
460709.94,5262504.76,0,29575,2,2,2,18247,17990,20817,22931
460710.22,5262505.62,0,30008,2,2,2,28784,26214,27756,17809
460712,5262511.12,0.28,28940,4,4,0,16962,17476,19789,19208
460712.24,5262511.86,0,31420,2,2,2,10023,11051,14649,12099
460712.41,5262512.39,0.2,28779,2,2,0,11822,12593,17476,15597
460712.54,5262512.79,0.12,28848,2,2,0,12850,13107,17733,16337
460713.66,5262516.23,0,31096,2,2,2,14649,14649,17990,12367
460713.79,5262516.63,0,30814,2,2,2,15934,16191,17219,22794
460713.89,5262516.95,0,28969,3,3,2,29041,27756,26214,33991
460714.39,5262518.48,0,28497,3,3,2,28784,27499,26728,30425
460714.53,5262518.93,0,29920,3,3,2,26214,24415,22873,30580
460715.13,5262520.76,0,29739,3,3,2,27242,24672,22873,30822
460706.78,5262494.09,0,29562,2,2,2,21845,21588,22359,0
460709.49,5262502.46,0.02,30159,2,2,0,26214,25186,25443,23722
460709.61,5262502.84,0,30660,3,3,2,23644,22102,24672,13587
460714.35,5262517.62,28.03,30064,1,2,0,18504,17990,19789,22249
460710.39,5262505.25,0.16,29261,2,2,0,38036,36751,35980,29359
460710.65,5262506.04,0,31106,3,3,2,23387,23387,25443,14563
460712.4,5262511.44,0.02,29631,2,2,0,20046,20046,21845,16228
460713.83,5262515.84,0,30873,2,2,2,30840,30069,28270,30025
460714.19,5262516.96,0,28619,3,3,2,28784,26985,24672,33912
460715.45,5262520.84,0.09,29228,2,2,0,33667,31354,30069,33941
460715.76,5262521.79,0.17,28950,3,3,0,28013,26214,24415,28138
460706.79,5262492.97,0,29208,1,1,2,23387,22873,25186,0
460707.05,5262493.78,0,30591,2,2,2,25700,24158,23130,0
460707.34,5262494.69,0,30706,2,2,2,29555,28527,27242,0
460710.02,5262502.96,0,28455,2,2,2,20046,18504,19018,24359
460707.05,5262492.83,0,31702,2,2,2,21845,20560,23130,0
460707.19,5262493.25,0,29156,2,2,2,23130,21331,20560,0
460707.48,5262494.16,0,30968,2,2,2,28784,26985,25186,0
460710.94,5262504.81,0.17,29733,4,4,0,23387,23130,23901,25354
460714.42,5262515.7,22.43,29094,2,4,0,25443,25186,26471,15299
460714.8,5262516.72,0,28606,3,3,2,27756,26471,24672,28385
460715.84,5262519.94,0,29186,3,3,2,23901,21845,20817,21157
460712.17,5262507.69,0.02,28848,2,2,0,21845,21588,21074,25788
